inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	inf	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	4	4	4	4	4
2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	8	2	2	2	2	2	2	2	2	8	8	8	8	8	8	8	8	2	2	2	2	8	8	8	8
1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	2	2	2	2	1	1	1	1	1	1	1	1
round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)	round	mIoU (train)	mIoU (test same)	mIoU (test diff)
50				50	0,34718	0,34859	0,28599	50	0,35161	0,35662	0,29161	50	0,35254	0,35445	0,29335	50	0,35077	0,35584	0,29757	100	0,34108	0,34148	0,28748	50	0,35202	0,35565	0,29385	100	0,34273	0,34219	0,28058	50	0,35046	0,3542	0,29258	50	0,35095	0,35546	0,29003
53	0,3464	0,35069	0,28906	53	0,34673	0,34826	0,2842	53	0,35132	0,35653	0,29078	53	0,3523	0,3535	0,29192	53	0,35159	0,35566	0,2972	102	0,33707	0,33793	0,26659	53	0,35198	0,35643	0,29135	102	0,34302	0,34289	0,28299	53	0,34979	0,35389	0,28963	53	0,35144	0,35562	0,28935
56	0,34708	0,35036	0,28706	56	0,34639	0,34725	0,28375	56	0,35283	0,35759	0,2926	56	0,35165	0,35339	0,29477	56	0,35113	0,35513	0,2942	104	0,34008	0,34026	0,29079	56	0,3519	0,35642	0,29079	104	0,34259	0,34204	0,28054	56	0,3505	0,35442	0,29048	56	0,35141	0,35542	0,29036
59	0,34669	0,34956	0,28456	59	0,3436	0,34613	0,27892	59	0,35265	0,35744	0,29475	59	0,35184	0,35338	0,29237	59	0,35266	0,35632	0,30582	106	0,33851	0,33874	0,28033	59	0,35079	0,35552	0,28931	106	0,34241	0,34155	0,27989	59	0,34929	0,35349	0,28484	59	0,35083	0,35538	0,28948
62	0,34834	0,35163	0,29808	62	0,34562	0,34601	0,29305	62	0,35367	0,35809	0,29455	62	0,35059	0,35155	0,29627	62	0,35056	0,35522	0,29743	108	0,33891	0,33834	0,28159	62	0,35216	0,35679	0,2908	108	0,34131	0,34034	0,27848	62	0,35067	0,35454	0,2864	62	0,35191	0,35619	0,29303
65	0,34845	0,35173	0,29381	65	0,34576	0,34722	0,28232	65	0,35314	0,35801	0,29584	65	0,35046	0,35131	0,28976	65	0,35316	0,35692	0,29418	110	0,33742	0,33683	0,27749	65	0,35292	0,35697	0,2941	110	0,34183	0,34119	0,28055	65	0,35199	0,35564	0,28977	65	0,35203	0,35629	0,2901
68	0,34874	0,35173	0,29553	68	0,34646	0,3471	0,28276	68	0,35375	0,35839	0,2963	68	0,35002	0,35114	0,29255	68	0,35336	0,3566	0,29637	112	0,33842	0,33895	0,28385	68	0,3531	0,35697	0,29538	112	0,34175	0,34079	0,28175	68	0,35076	0,35429	0,29389	68	0,35164	0,35546	0,29356
71	0,3499	0,35253	0,29433	71	0,34775	0,34804	0,28781	71	0,3545	0,35849	0,29803	71	0,34902	0,34977	0,2856	71	0,35187	0,35626	0,29058	114	0,33381	0,33169	0,26642	71	0,35353	0,35728	0,29365	114	0,34138	0,34076	0,27995	71	0,34932	0,35294	0,30021	71	0,35204	0,35579	0,29515
74	0,34974	0,35293	0,29088	74	0,34477	0,34549	0,28781	74	0,35254	0,35741	0,29409	74	0,34848	0,34987	0,29226	74	0,35129	0,35496	0,28975	116	0,33639	0,33519	0,27614	74	0,35363	0,35731	0,29256	116	0,34094	0,33985	0,2842	74	0,35074	0,35378	0,28865	74	0,35107	0,3557	0,2921
77	0,34837	0,35172	0,28925	77	0,34611	0,34674	0,28715	77	0,35361	0,35752	0,29654	77	0,34799	0,3485	0,2855	77	0,35189	0,3551	0,29628	118	0,33624	0,33534	0,27446	77	0,35309	0,35649	0,29351	118	0,34083	0,33999	0,28162	77	0,35004	0,35338	0,29156	77	0,3519	0,35624	0,2954
